"RECORDING_SESSION_LABEL"	"TRIAL_INDEX"	"CURRENT_FIX_DURATION"	"CURRENT_FIX_INDEX"	"CURRENT_FIX_INTEREST_AREAS"	"CURRENT_FIX_INTEREST_AREA_DATA"	"CURRENT_FIX_INTEREST_AREA_DWELL_TIME"	"CURRENT_FIX_INTEREST_AREA_FIX_COUNT"	"CURRENT_FIX_INTEREST_AREA_ID"	"CURRENT_FIX_INTEREST_AREA_INDEX"	"CURRENT_FIX_INTEREST_AREA_LABEL"	"CURRENT_FIX_INTEREST_AREA_RUN_ID"	"CURRENT_FIX_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA"	"CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL"	"CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE"	"CURRENT_FIX_REFIX_INTEREST_AREA"	"CURRENT_FIX_REFIX_PREV_INTEREST_AREA"	"CURRENT_FIX_RUN_INDEX"	"CURRENT_FIX_RUN_SIZE"	"EYE_USED"	"NEXT_FIX_INTEREST_AREAS"	"NEXT_FIX_INTEREST_AREA_DATA"	"NEXT_FIX_INTEREST_AREA_ID"	"NEXT_FIX_INTEREST_AREA_LABEL"	"NEXT_FIX_INTEREST_AREA_RUN_ID"	"NEXT_FIX_INTEREST_AREA_INDEX"	"NEXT_SAC_DIRECTION"	"NEXT_SAC_END_INTEREST_AREAS"	"NEXT_SAC_END_INTEREST_AREA_ID"	"NEXT_SAC_END_INTEREST_AREA_LABEL"	"NEXT_SAC_END_INTEREST_AREA_INDEX"	"NEXT_SAC_DURATION"	"NEXT_SAC_PEAK_VELOCITY"	"NEXT_SAC_AMPLITUDE"	"PREVIOUS_FIX_INTEREST_AREA_ID"	"TRIAL_FIXATION_TOTAL"	"Session_Name_"	"Trial_Index_"	"paragraphid"	"speechid"
"P13"	28	138	39	[ 202]	[STATIC, RECTANGLE, 1025.0, 307.0, 1040.0, 406.0]	138	1	202	202	"l"	1	Fixation: 11286 ms	202	"l"	0,07	0	0	1	1	"RIGHT"	[ 210]	[STATIC, RECTANGLE, 1175.0, 307.0, 1190.0, 406.0]	210	"f"	1	210	RIGHT	[ 210]	210	f	210	27	209,67	3,09	199	90	P13	28	17	26682
"P13"	28	179	40	[ 210]	[STATIC, RECTANGLE, 1175.0, 307.0, 1190.0, 406.0]	371	2	210	210	"f"	1	Fixation: 11451 ms	210	"f"	0,19	0	0	1	1	"RIGHT"	[ 217]	[STATIC, RECTANGLE, 1295.0, 307.0, 1310.0, 406.0]	217	"o"	1	217	RIGHT	[ 217]	217	o	217	25	193,99	2,84	202	90	P13	28	17	26682
"P13"	28	326	41	[ 217]	[STATIC, RECTANGLE, 1295.0, 307.0, 1310.0, 406.0]	511	2	217	217	"o"	1	Fixation: 11655 ms	217	"o"	0,18	0	0	1	1	"RIGHT"	[ 224]	[STATIC, RECTANGLE, 1407.0, 307.0, 1430.0, 406.0]	224	"H"	1	224	RIGHT	[ 224]	224	H	224	24	151,51	2,40	210	90	P13	28	17	26682
"P13"	28	167	42	[ 224]	[STATIC, RECTANGLE, 1407.0, 307.0, 1430.0, 406.0]	167	1	224	224	"H"	1	Fixation: 12005 ms	224	"H"	0,31	0	0	1	1	"RIGHT"	[ 230]	[STATIC, RECTANGLE, 1520.0, 307.0, 1535.0, 406.0]	230	"k"	1	230	RIGHT	[ 230]	230	k	230	25	153,42	2,35	217	90	P13	28	17	26682
"P13"	28	430	43	[ 230]	[STATIC, RECTANGLE, 1520.0, 307.0, 1535.0, 406.0]	430	1	230	230	"k"	1	Fixation: 12197 ms	230	"k"	0,12	0	0	1	1	"RIGHT"	[ 234]	[STATIC, RECTANGLE, 1595.0, 307.0, 1617.0, 406.0]	234	"n"	1	234	RIGHT	[ 233]	233	a	233	14	73,11	1,00	224	90	P13	28	17	26682
"P13"	28	182	44	[ 234]	[STATIC, RECTANGLE, 1595.0, 307.0, 1617.0, 406.0]	182	1	234	234	"n"	1	Fixation: 12641 ms	234	"n"	0,40	0	0	1	1	"RIGHT"	[ 236]	[STATIC, RECTANGLE, 1640.0, 307.0, 1655.0, 406.0]	236	"a"	1	236	RIGHT	[ 236]	236	a	236	9	55,83	0,69	230	90	P13	28	17	26682
"P13"	28	163	45	[ 236]	[STATIC, RECTANGLE, 1640.0, 307.0, 1655.0, 406.0]	163	1	236	236	"a"	1	Fixation: 12832 ms	236	"a"	0,64	0	0	1	1	"RIGHT"	[ 158]	[STATIC, RECTANGLE, 190.0, 307.0, 215.0, 406.0]	158	"f"	1	158	LEFT	[ 242]	242	a	242	109	486,23	27,33	234	90	P13	28	17	26682
"P13"	28	287	46	[ 158]	[STATIC, RECTANGLE, 190.0, 307.0, 215.0, 406.0]	287	1	158	158	"f"	1	Fixation: 13241 ms	158	"f"	0,63	0	1	1	1	"RIGHT"	[ 167]	[STATIC, RECTANGLE, 350.0, 307.0, 365.0, 406.0]	167	"a"	1	167	RIGHT	[ 168]	168	l	168	26	243,24	3,37	236	90	P13	28	17	26682
"P13"	28	389	47	[ 167]	[STATIC, RECTANGLE, 350.0, 307.0, 365.0, 406.0]	389	1	167	167	"a"	1	Fixation: 13554 ms	167	"a"	0,53	0	1	1	1	"RIGHT"	[ 171]	[STATIC, RECTANGLE, 417.0, 307.0, 440.0, 406.0]	171	"M"	1	171	RIGHT	[ 171]	171	M	171	23	96,22	1,39	158	90	P13	28	17	26682
"P13"	28	183	48	[ 171]	[STATIC, RECTANGLE, 417.0, 307.0, 440.0, 406.0]	183	1	171	171	"M"	1	Fixation: 13966 ms	171	"M"	0,61	0	1	1	1	"RIGHT"	[ 255]	[STATIC, RECTANGLE, 530.0, 406.0, 545.0, 505.0]	255	"k"	1	255	RIGHT	[ 254]	254	k	254	21	135,05	1,90	167	90	P13	28	17	26682
"P13"	28	184	49	[ 255]	[STATIC, RECTANGLE, 530.0, 406.0, 545.0, 505.0]	184	1	255	255	"k"	1	Fixation: 14170 ms	255	"k"	0,97	0	0	1	1	"RIGHT"	[ 265]	[STATIC, RECTANGLE, 725.0, 406.0, 740.0, 505.0]	265	"f"	1	265	RIGHT	[ 264]	264	a	264	37	234,98	4,10	171	90	P13	28	17	26682
"P13"	28	237	50	[ 265]	[STATIC, RECTANGLE, 725.0, 406.0, 740.0, 505.0]	237	1	265	265	"f"	1	Fixation: 14391 ms	265	"f"	0,30	0	0	1	1	"RIGHT"	[ 262]	[STATIC, RECTANGLE, 657.0, 406.0, 680.0, 505.0]	262	"a"	1	262	LEFT	[ 262]	262	a	262	56	105,22	1,61	255	90	P13	28	17	26682
"P13"	28	165	51	[ 262]	[STATIC, RECTANGLE, 657.0, 406.0, 680.0, 505.0]	165	1	262	262	"a"	1	Fixation: 14684 ms	262	"a"	0,33	0	1	1	1	"RIGHT"	[ 270]	[STATIC, RECTANGLE, 807.0, 406.0, 830.0, 505.0]	270	"f"	1	270	RIGHT	[ 270]	270	f	270	28	228,25	3,43	265	90	P13	28	17	26682
"P13"	28	210	52	[ 270]	[STATIC, RECTANGLE, 807.0, 406.0, 830.0, 505.0]	210	1	270	270	"f"	1	Fixation: 14877 ms	270	"f"	0,16	0	0	1	1	"RIGHT"	[ 275]	[STATIC, RECTANGLE, 905.0, 406.0, 927.0, 505.0]	275	"å"	1	275	RIGHT	[ 275]	275	å	275	24	164,25	2,15	262	90	P13	28	17	26682
"P13"	28	465	53	[ 275]	[STATIC, RECTANGLE, 905.0, 406.0, 927.0, 505.0]	465	1	275	275	"å"	1	Fixation: 15111 ms	275	"å"	0,23	0	0	1	1	"RIGHT"	[ 271]	[STATIC, RECTANGLE, 830.0, 406.0, 845.0, 505.0]	271	"r"	1	271	LEFT	[ 271]	271	r	271	22	114,92	1,72	270	90	P13	28	17	26682
"P13"	28	321	54	[ 271]	[STATIC, RECTANGLE, 830.0, 406.0, 845.0, 505.0]	321	1	271	271	"r"	1	Fixation: 15598 ms	271	"r"	0,12	0	1	1	1	"RIGHT"	[ 268]	[STATIC, RECTANGLE, 770.0, 406.0, 785.0, 505.0]	268	"g"	1	268	LEFT	[ 267]	267	i	267	23	108,64	1,57	275	90	P13	28	17	26682
"P13"	28	263	55	[ 268]	[STATIC, RECTANGLE, 770.0, 406.0, 785.0, 505.0]	263	1	268	268	"g"	1	Fixation: 15942 ms	268	"g"	0,05	0	1	1	1	"RIGHT"	[ 274]	[STATIC, RECTANGLE, 882.0, 406.0, 905.0, 505.0]	274	"S"	1	274	RIGHT	[ 274]	274	S	274	25	166,12	2,45	271	90	P13	28	17	26682
"P13"	28	183	56	[ 274]	[STATIC, RECTANGLE, 882.0, 406.0, 905.0, 505.0]	183	1	274	274	"S"	1	Fixation: 16230 ms	274	"S"	0,19	0	1	1	1	"RIGHT"	[ 279]	[STATIC, RECTANGLE, 980.0, 406.0, 995.0, 505.0]	279	"i"	1	279	RIGHT	[ 279]	279	i	279	24	144,81	2,06	268	90	P13	28	17	26682
"P13"	28	184	57	[ 279]	[STATIC, RECTANGLE, 980.0, 406.0, 995.0, 505.0]	776	4	279	279	"i"	1	Fixation: 16437 ms	279	"i"	0,16	0	0	1	1	"RIGHT"	[ 286]	[STATIC, RECTANGLE, 1100.0, 406.0, 1115.0, 505.0]	286	"a"	1	286	RIGHT	[ 286]	286	a	286	24	165,16	2,26	274	90	P13	28	17	26682
"P13"	28	232	58	[ 286]	[STATIC, RECTANGLE, 1100.0, 406.0, 1115.0, 505.0]	232	1	286	286	"a"	1	Fixation: 16645 ms	286	"a"	0,23	0	0	1	1	"RIGHT"	[ 279]	[STATIC, RECTANGLE, 980.0, 406.0, 995.0, 505.0]	279	"i"	2	279	LEFT	[ 278]	278	s	278	29	166,67	2,90	279	90	P13	28	17	26682
"P13"	28	199	59	[ 279]	[STATIC, RECTANGLE, 980.0, 406.0, 995.0, 505.0]	776	4	279	279	"i"	2	Fixation: 16906 ms	279	"i"	0,04	57	1	1	1	"RIGHT"	[ 272]	[STATIC, RECTANGLE, 845.0, 406.0, 860.0, 505.0]	272	"a"	1	272	LEFT	[ 273]	273	.	273	46	124,21	2,61	286	90	P13	28	17	26682
"P13"	28	624	60	[ 272]	[STATIC, RECTANGLE, 845.0, 406.0, 860.0, 505.0]	624	1	272	272	"a"	1	Fixation: 17151 ms	272	"a"	0,02	0	1	1	1	"RIGHT"	[ 276]	[STATIC, RECTANGLE, 927.0, 406.0, 950.0, 505.0]	276	"r"	1	276	RIGHT	[ 276]	276	r	276	20	111,49	1,60	279	90	P13	28	17	26682
"P13"	28	247	61	[ 276]	[STATIC, RECTANGLE, 927.0, 406.0, 950.0, 505.0]	247	1	276	276	"r"	1	Fixation: 17795 ms	276	"r"	0,31	0	1	1	1	"RIGHT"	[ 199]	[STATIC, RECTANGLE, 965.0, 307.0, 987.0, 406.0]	199	"e"	2	199	UP	[ 199]	199	e	199	17	90,63	1,28	272	90	P13	28	17	26682
"P13"	28	442	62	[ 199]	[STATIC, RECTANGLE, 965.0, 307.0, 987.0, 406.0]	766	2	199	199	"e"	2	Fixation: 18059 ms	199	"e"	0,70	38	1	1	1	"RIGHT"	[ 188]	[STATIC, RECTANGLE, 740.0, 307.0, 755.0, 406.0]	188	"e"	1	188	LEFT	[ 188]	188	e	188	41	212,81	4,78	276	90	P13	28	17	26682
"P13"	28	256	63	[ 188]	[STATIC, RECTANGLE, 740.0, 307.0, 755.0, 406.0]	256	1	188	188	"e"	1	Fixation: 18542 ms	188	"e"	0,41	0	1	1	1	"RIGHT"	[ 273]	[STATIC, RECTANGLE, 860.0, 406.0, 882.0, 505.0]	273	"."	1	273	RIGHT	[ 274]	274	S	274	31	210,67	3,50	199	90	P13	28	17	26682
"P13"	28	120	64	[ 273]	[STATIC, RECTANGLE, 860.0, 406.0, 882.0, 505.0]	120	1	273	273	"."	1	Fixation: 18829 ms	273	"."	0,88	0	1	1	1	"RIGHT"	[ 279]	[STATIC, RECTANGLE, 980.0, 406.0, 995.0, 505.0]	279	"i"	3	279	RIGHT	[ 280]	280	k	280	26	183,96	2,70	188	90	P13	28	17	26682
"P13"	28	217	65	[ 279]	[STATIC, RECTANGLE, 980.0, 406.0, 995.0, 505.0]	776	4	279	279	"i"	3	Fixation: 18975 ms	279	"i"	0,27	57	1	1	1	"RIGHT"	[ 278]	[STATIC, RECTANGLE, 965.0, 406.0, 980.0, 505.0]	278	"s"	1	278	.	[ 278]	278	s	278	9	44,33	0,38	273	90	P13	28	17	26682
"P13"	28	264	66	[ 278]	[STATIC, RECTANGLE, 965.0, 406.0, 980.0, 505.0]	264	1	278	278	"s"	1	Fixation: 19201 ms	278	"s"	0,42	0	1	1	1	"RIGHT"	[ 174]	[STATIC, RECTANGLE, 477.0, 307.0, 500.0, 406.0]	174	"j"	2	174	RIGHT	[ 285]	285	m	285	26	180,13	2,47	279	90	P13	28	17	26682
"P13"	28	206	67	[ 174]	[STATIC, RECTANGLE, 477.0, 307.0, 500.0, 406.0]	687	2	174	174	"j"	2	Fixation: 19626 ms	174	"j"	0,94	32	1	1	1	"RIGHT"	[ 182]	[STATIC, RECTANGLE, 635.0, 307.0, 657.0, 406.0]	182	"å"	1	182	RIGHT	[ 182]	182	å	182	25	221,13	3,19	278	90	P13	28	17	26682
"P13"	28	400	68	[ 182]	[STATIC, RECTANGLE, 635.0, 307.0, 657.0, 406.0]	400	1	182	182	"å"	1	Fixation: 19857 ms	182	"å"	0,71	0	1	1	1	"RIGHT"	[ 194]	[STATIC, RECTANGLE, 867.0, 307.0, 890.0, 406.0]	194	"t"	2	194	RIGHT	[ 195]	195	a	195	47	226,08	5,43	174	90	P13	28	17	26682
"P13"	28	185	69	[ 194]	[STATIC, RECTANGLE, 867.0, 307.0, 890.0, 406.0]	460	2	194	194	"t"	2	Fixation: 20304 ms	194	"t"	0,25	37	1	1	1	"RIGHT"	[ 200]	[STATIC, RECTANGLE, 987.0, 307.0, 1010.0, 406.0]	200	"v"	1	200	RIGHT	[ 200]	200	v	200	26	173,34	2,62	182	90	P13	28	17	26682
"P13"	28	184	70	[ 200]	[STATIC, RECTANGLE, 987.0, 307.0, 1010.0, 406.0]	184	1	200	200	"v"	1	Fixation: 20515 ms	200	"v"	0,18	0	1	1	1	"RIGHT"	[ 210]	[STATIC, RECTANGLE, 1175.0, 307.0, 1190.0, 406.0]	210	"f"	2	210	RIGHT	[ 209]	209	æ	209	25	220,84	3,72	194	90	P13	28	17	26682
"P13"	28	192	71	[ 210]	[STATIC, RECTANGLE, 1175.0, 307.0, 1190.0, 406.0]	371	2	210	210	"f"	2	Fixation: 20724 ms	210	"f"	0,09	40	1	1	1	"RIGHT"	[ 217]	[STATIC, RECTANGLE, 1295.0, 307.0, 1310.0, 406.0]	217	"o"	2	217	RIGHT	[ 217]	217	o	217	23	168,30	2,49	200	90	P13	28	17	26682
"P13"	28	185	72	[ 217]	[STATIC, RECTANGLE, 1295.0, 307.0, 1310.0, 406.0]	511	2	217	217	"o"	2	Fixation: 20939 ms	217	"o"	0,21	41	1	1	1	"RIGHT"	[ 281]	[STATIC, RECTANGLE, 1010.0, 406.0, 1025.0, 505.0]	281	"e"	1	281	LEFT	[ 281]	281	e	281	37	295,10	6,35	210	90	P13	28	17	26682
"P13"	28	155	73	[ 281]	[STATIC, RECTANGLE, 1010.0, 406.0, 1025.0, 505.0]	155	1	281	281	"e"	1	Fixation: 21161 ms	281	"e"	0,35	0	1	1	1	"RIGHT"	[ 279]	[STATIC, RECTANGLE, 980.0, 406.0, 995.0, 505.0]	279	"i"	4	279	LEFT	[ 278]	278	s	278	12	66,63	0,84	217	90	P13	28	17	26682
"P13"	28	176	74	[ 279]	[STATIC, RECTANGLE, 980.0, 406.0, 995.0, 505.0]	776	4	279	279	"i"	4	Fixation: 21328 ms	279	"i"	0,24	57	1	1	1	"RIGHT"	[ 288]	[STATIC, RECTANGLE, 1137.0, 406.0, 1160.0, 505.0]	288	"a"	1	288	RIGHT	[ 287]	287	n	287	26	192,23	3,09	281	90	P13	28	17	26682
"P13"	28	208	75	[ 288]	[STATIC, RECTANGLE, 1137.0, 406.0, 1160.0, 505.0]	208	1	288	288	"a"	1	Fixation: 21530 ms	288	"a"	0,24	0	0	1	1	"RIGHT"	[ 294]	[STATIC, RECTANGLE, 1250.0, 406.0, 1272.0, 505.0]	294	"e"	1	294	RIGHT	[ 294]	294	e	294	22	174,95	2,55	279	90	P13	28	17	26682
"P13"	28	176	76	[ 294]	[STATIC, RECTANGLE, 1250.0, 406.0, 1272.0, 505.0]	176	1	294	294	"e"	1	Fixation: 21760 ms	294	"e"	0,36	0	0	1	1	"RIGHT"	[ 298]	[STATIC, RECTANGLE, 1332.0, 406.0, 1355.0, 505.0]	298	"s"	1	298	RIGHT	[ 298]	298	s	298	20	123,38	1,86	288	90	P13	28	17	26682
"P13"	28	242	77	[ 298]	[STATIC, RECTANGLE, 1332.0, 406.0, 1355.0, 505.0]	242	1	298	298	"s"	1	Fixation: 21956 ms	298	"s"	0,49	0	0	1	1	"RIGHT"	[ 300]	[STATIC, RECTANGLE, 1370.0, 406.0, 1385.0, 505.0]	300	"r"	1	300	RIGHT	[ 300]	300	r	300	13	59,60	0,75	294	90	P13	28	17	26682
"P13"	28	159	78	[ 300]	[STATIC, RECTANGLE, 1370.0, 406.0, 1385.0, 505.0]	159	1	300	300	"r"	1	Fixation: 22211 ms	300	"r"	0,33	0	0	1	1	"RIGHT"	[ 311]	[STATIC, RECTANGLE, 1572.0, 406.0, 1595.0, 505.0]	311	"k"	1	311	RIGHT	[ 310]	310	n	310	30	179,89	3,57	298	90	P13	28	17	26682
"P13"	28	172	79	[ 311]	[STATIC, RECTANGLE, 1572.0, 406.0, 1595.0, 505.0]	172	1	311	311	"k"	1	Fixation: 22400 ms	311	"k"	0,24	0	0	1	1	"RIGHT"	[ 313]	[STATIC, RECTANGLE, 1610.0, 406.0, 1625.0, 505.0]	313	"r"	1	313	RIGHT	[ 313]	313	r	313	12	60,78	0,75	300	90	P13	28	17	26682
"P13"	28	156	80	[ 313]	[STATIC, RECTANGLE, 1610.0, 406.0, 1625.0, 505.0]	156	1	313	313	"r"	1	Fixation: 22584 ms	313	"r"	0,09	0	0	1	1	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	113	458,19	28,45	311	90	P13	28	17	26682
"P13"	28	556	81	[ ]	.	.	.	.	.	.	.	Fixation: 22853 ms	238	"e"	0,76	.	.	.	.	"RIGHT"	[ 6, 331]	[STATIC, RECTANGLE, 275.0, 136.0, 290.0, 208.0]	6	"t"	1	6	UP	[ 7, 332]	7	i	7	52	331,33	5,89	313	90	P13	28	17	26682
"P13"	28	171	82	[ 6, 331]	[STATIC, RECTANGLE, 275.0, 136.0, 290.0, 208.0]	171	1	6	6	"t"	1	Fixation: 23461 ms	6	"t"	0,11	0	1	1	1	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	22	138,98	2,13	.	90	P13	28	17	26682
"P13"	28	180	83	[ ]	.	.	.	.	.	.	.	Fixation: 23654 ms	1	"F"	1,38	.	.	.	.	"RIGHT"	[ 3, 328]	[STATIC, RECTANGLE, 230.0, 136.0, 245.0, 208.0]	3	"l"	1	3	DOWN	[ 3, 328]	3	l	3	26	126,78	1,97	6	90	P13	28	17	26682
"P13"	28	190	84	[ 3, 328]	[STATIC, RECTANGLE, 230.0, 136.0, 245.0, 208.0]	190	1	3	3	"l"	1	Fixation: 23860 ms	3	"l"	0,21	0	1	1	1	"RIGHT"	[ 19]	[STATIC, RECTANGLE, 492.0, 136.0, 515.0, 208.0]	19	"j"	1	19	RIGHT	[ 19]	19	j	19	40	275,96	5,31	.	90	P13	28	17	26682
"P13"	28	184	85	[ 19]	[STATIC, RECTANGLE, 492.0, 136.0, 515.0, 208.0]	184	1	19	19	"j"	1	Fixation: 24090 ms	19	"j"	0,59	0	1	1	1	"RIGHT"	[ 105, 362]	[STATIC, RECTANGLE, 665.0, 208.0, 687.0, 307.0]	105	"d"	1	105	RIGHT	[ 104, 361]	104	e	104	31	304,91	3,47	3	90	P13	28	17	26682
"P13"	28	104	86	[ 105, 362]	[STATIC, RECTANGLE, 665.0, 208.0, 687.0, 307.0]	104	1	105	105	"d"	1	Fixation: 24305 ms	105	"d"	0,62	0	1	1	1	"RIGHT"	[ 112, 369]	[STATIC, RECTANGLE, 800.0, 208.0, 815.0, 307.0]	112	"e"	1	112	RIGHT	[ 112, 369]	112	e	112	28	198,79	3,06	19	90	P13	28	17	26682
"P13"	28	269	87	[ 112, 369]	[STATIC, RECTANGLE, 800.0, 208.0, 815.0, 307.0]	269	1	112	112	"e"	1	Fixation: 24437 ms	112	"e"	0,60	0	1	1	1	"RIGHT"	[ 124, 383]	[STATIC, RECTANGLE, 1025.0, 208.0, 1040.0, 307.0]	124	"k"	1	124	RIGHT	[ 125, 384]	125	k	125	32	328,94	5,56	105	90	P13	28	17	26682
"P13"	28	315	88	[ 124, 383]	[STATIC, RECTANGLE, 1025.0, 208.0, 1040.0, 307.0]	315	1	124	124	"k"	1	Fixation: 24738 ms	124	"k"	0,19	0	1	1	1	"RIGHT"	[ 126, 384]	[STATIC, RECTANGLE, 1055.0, 208.0, 1077.0, 307.0]	126	"e"	1	126	RIGHT	[ 129, 387]	129	f	129	29	152,62	1,77	112	90	P13	28	17	26682
"P13"	28	563	89	[ 126, 384]	[STATIC, RECTANGLE, 1055.0, 208.0, 1077.0, 307.0]	563	1	126	126	"e"	1	Fixation: 26249 ms	126	"e"	0,36	0	1	1	1	"RIGHT"	[ 129]	[STATIC, RECTANGLE, 1122.0, 208.0, 1145.0, 307.0]	129	"f"	1	129	RIGHT	[ 130]	130	a	130	26	138,91	2,05	124	90	P13	28	17	26682
"P13"	28	200	90	[ 129]	[STATIC, RECTANGLE, 1122.0, 208.0, 1145.0, 307.0]	200	1	129	129	"f"	1	Fixation: 26838 ms	129	"f"	0,53	0	1	1	1	"RIGHT"	.	.	.	.	.	.	.	.	.	.	.	.	.	.	126	90	P13	28	17	26682
"P13"	29	253	1	[ ]	.	.	.	.	.	.	.	Fixation: 7 ms	203	"e"	4,49	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	72	465,55	14,65	.	48	P13	29	18	26682
"P13"	29	113	2	[ ]	.	.	.	.	.	.	.	Fixation: 332 ms	11	"l"	1,01	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	LEFT	[ ]	.	.	.	40	161,48	3,45	.	48	P13	29	18	26682
"P13"	29	222	3	[ ]	.	.	.	.	.	.	.	Fixation: 485 ms	2	"u"	1,25	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	23	152,51	2,22	.	48	P13	29	18	26682
"P13"	29	152	4	[ ]	.	.	.	.	.	.	.	Fixation: 730 ms	8	"g"	1,72	.	.	.	.	"RIGHT"	[ ]	.	.	.	.	.	RIGHT	[ ]	.	.	.	29	206,49	3,54	.	48	P13	29	18	26682
"P13"	29	164	5	[ ]	.	.	.	.	.	.	.	Fixation: 911 ms	18	"i"	0,92	.	.	.	.	"RIGHT"	[ 27]	[STATIC, RECTANGLE, 680.0, 137.0, 695.0, 208.0]	27	"i"	1	27	RIGHT	[ 27]	27	i	27	27	239,99	3,03	.	48	P13	29	18	26682
"P13"	29	209	6	[ 27]	[STATIC, RECTANGLE, 680.0, 137.0, 695.0, 208.0]	209	1	27	27	"i"	1	Fixation: 1102 ms	27	"i"	0,30	0	0	1	1	"RIGHT"	[ 25]	[STATIC, RECTANGLE, 642.0, 137.0, 665.0, 208.0]	25	"f"	1	25	LEFT	[ 24]	24	s	24	19	94,33	1,15	.	48	P13	29	18	26682
"P13"	29	289	7	[ 25]	[STATIC, RECTANGLE, 642.0, 137.0, 665.0, 208.0]	289	1	25	25	"f"	1	Fixation: 1330 ms	25	"f"	0,33	0	1	1	1	"RIGHT"	[ 34]	[STATIC, RECTANGLE, 807.0, 137.0, 830.0, 208.0]	34	"F"	1	34	RIGHT	[ 34]	34	F	34	37	185,20	3,62	27	48	P13	29	18	26682
"P13"	29	231	8	[ 34]	[STATIC, RECTANGLE, 807.0, 137.0, 830.0, 208.0]	231	1	34	34	"F"	1	Fixation: 1656 ms	34	"F"	0,33	0	0	1	1	"RIGHT"	[ 29]	[STATIC, RECTANGLE, 717.0, 137.0, 740.0, 208.0]	29	"v"	1	29	LEFT	[ 29]	29	v	29	36	113,01	1,69	25	48	P13	29	18	26682
"P13"	29	485	9	[ 29]	[STATIC, RECTANGLE, 717.0, 137.0, 740.0, 208.0]	485	1	29	29	"v"	1	Fixation: 1923 ms	29	"v"	0,35	0	1	1	1	"RIGHT"	[ 35]	[STATIC, RECTANGLE, 830.0, 137.0, 845.0, 208.0]	35	"r"	1	35	RIGHT	[ 36]	36	i	36	24	170,61	2,53	34	48	P13	29	18	26682
"P13"	29	210	10	[ 35]	[STATIC, RECTANGLE, 830.0, 137.0, 845.0, 208.0]	210	1	35	35	"r"	1	Fixation: 2432 ms	35	"r"	0,07	0	0	1	1	"RIGHT"	[ 43]	[STATIC, RECTANGLE, 980.0, 137.0, 1002.0, 208.0]	43	"n"	1	43	RIGHT	[ 43]	43	n	43	28	221,97	3,39	29	48	P13	29	18	26682
"P13"	29	172	11	[ 43]	[STATIC, RECTANGLE, 980.0, 137.0, 1002.0, 208.0]	172	1	43	43	"n"	1	Fixation: 2670 ms	43	"n"	0,33	0	0	1	1	"RIGHT"	[ 48]	[STATIC, RECTANGLE, 1077.0, 137.0, 1100.0, 208.0]	48	"c"	1	48	RIGHT	[ 48]	48	c	48	25	169,69	2,20	35	48	P13	29	18	26682
"P13"	29	322	12	[ 48]	[STATIC, RECTANGLE, 1077.0, 137.0, 1100.0, 208.0]	322	1	48	48	"c"	1	Fixation: 2867 ms	48	"c"	0,43	0	0	1	1	"RIGHT"	[ 50]	[STATIC, RECTANGLE, 1115.0, 137.0, 1130.0, 208.0]	50	"n"	1	50	RIGHT	[ 51]	51	t	51	16	70,10	0,92	43	48	P13	29	18	26682
"P13"	29	267	13	[ 50]	[STATIC, RECTANGLE, 1115.0, 137.0, 1130.0, 208.0]	267	1	50	50	"n"	1	Fixation: 3205 ms	50	"n"	0,28	0	0	1	1	"RIGHT"	[ 47]	[STATIC, RECTANGLE, 1055.0, 137.0, 1077.0, 208.0]	47	"t"	1	47	LEFT	[ 46]	46	l	46	19	101,38	1,55	48	48	P13	29	18	26682
"P13"	29	192	14	[ 47]	[STATIC, RECTANGLE, 1055.0, 137.0, 1077.0, 208.0]	192	1	47	47	"t"	1	Fixation: 3491 ms	47	"t"	0,30	0	1	1	1	"RIGHT"	[ 52]	[STATIC, RECTANGLE, 1145.0, 137.0, 1160.0, 208.0]	52	"r"	1	52	RIGHT	[ 52]	52	r	52	23	148,08	2,09	50	48	P13	29	18	26682
"P13"	29	195	15	[ 52]	[STATIC, RECTANGLE, 1145.0, 137.0, 1160.0, 208.0]	195	1	52	52	"r"	1	Fixation: 3706 ms	52	"r"	0,30	0	0	1	1	"RIGHT"	[ 56]	[STATIC, RECTANGLE, 1220.0, 137.0, 1235.0, 208.0]	56	"æ"	1	56	RIGHT	[ 56]	56	æ	56	22	126,95	1,63	47	48	P13	29	18	26682
"P13"	29	311	16	[ 56]	[STATIC, RECTANGLE, 1220.0, 137.0, 1235.0, 208.0]	311	1	56	56	"æ"	1	Fixation: 3923 ms	56	"æ"	0,33	0	0	1	1	"RIGHT"	[ 60]	[STATIC, RECTANGLE, 1287.0, 137.0, 1310.0, 208.0]	60	"f"	1	60	RIGHT	[ 60]	60	f	60	22	134,21	1,91	52	48	P13	29	18	26682
